code,name,areaCode,provinceCode,cityCode
411681002,"水寨街道",411681,41,4116
411681003,"东方街道",411681,41,4116
411681004,"莲花街道",411681,41,4116
411681005,"千佛阁街道",411681,41,4116
411681006,"光武街道",411681,41,4116
411681100,"南顿镇",411681,41,4116
411681101,"孙店镇",411681,41,4116
411681102,"李寨镇",411681,41,4116
411681103,"贾岭镇",411681,41,4116
411681104,"高寺镇",411681,41,4116
411681105,"新桥镇",411681,41,4116
411681106,"付集镇",411681,41,4116
411681107,"官会镇",411681,41,4116
411681108,"丁集镇",411681,41,4116
411681109,"郑郭镇",411681,41,4116
411681110,"秣陵镇",411681,41,4116
411681111,"王明口镇",411681,41,4116
411681112,"范集镇",411681,41,4116
411681113,"三店镇",411681,41,4116
411681114,"永丰镇",411681,41,4116
411702001,"人民街街道",411702,41,4117
411702002,"东风路街道",411702,41,4117
411702003,"西园街街道",411702,41,4117
411702004,"新华街街道",411702,41,4117
411702005,"南海街道",411702,41,4117
411702006,"老街街道",411702,41,4117
411702007,"橡林街道",411702,41,4117
411702008,"雪松街道",411702,41,4117
411702009,"顺河街道",411702,41,4117
411702010,"刘阁街道",411702,41,4117
411702011,"香山街道",411702,41,4117
411702012,"古城街道",411702,41,4117
411702100,"水屯镇",411702,41,4117
411702101,"沙河店镇",411702,41,4117
411702102,"板桥镇",411702,41,4117
411702103,"诸市镇",411702,41,4117
411702104,"蚁蜂镇",411702,41,4117
411702201,"老河乡",411702,41,4117
411702204,"朱古洞乡",411702,41,4117
411702205,"胡庙乡",411702,41,4117
411702561,"金桥街道",411702,41,4117
411721001,"柏城街道",411721,41,4117
411721002,"柏亭街道",411721,41,4117
411721003,"柏苑街道",411721,41,4117
411721101,"五沟营镇",411721,41,4117
411721102,"权寨镇",411721,41,4117
411721103,"师灵镇",411721,41,4117
411721104,"出山镇",411721,41,4117
411721105,"盆尧镇",411721,41,4117
411721106,"嫘祖镇",411721,41,4117
411721107,"宋集镇",411721,41,4117
411721108,"二郎镇",411721,41,4117
411721201,"重渠乡",411721,41,4117
411721203,"人和乡",411721,41,4117
411721205,"谭店乡",411721,41,4117
411721208,"芦庙乡",411721,41,4117
411721209,"杨庄乡",411721,41,4117
411721210,"专探乡",411721,41,4117
411721212,"蔡寨回族乡",411721,41,4117
411721213,"焦庄乡",411721,41,4117
411721500,"老王坡农场",411721,41,4117
411722001,"蔡都街道",411722,41,4117
411722002,"芦岗街道",411722,41,4117
411722003,"重阳街道",411722,41,4117
411722004,"卧龙街道",411722,41,4117
411722101,"黄埠镇",411722,41,4117
411722102,"杨集镇",411722,41,4117
411722103,"洙湖镇",411722,41,4117
411722104,"党店镇",411722,41,4117
411722105,"朱里镇",411722,41,4117
411722106,"华陂镇",411722,41,4117
411722107,"塔桥镇",411722,41,4117
411722108,"东洪镇",411722,41,4117
411722109,"邵店镇",411722,41,4117
411722110,"五龙镇",411722,41,4117
411722111,"和店镇",411722,41,4117
411722112,"韩寨镇",411722,41,4117
411722113,"蔡沟镇",411722,41,4117
411722201,"大路李乡",411722,41,4117
411722202,"无量寺乡",411722,41,4117
411722205,"杨屯乡",411722,41,4117
411722209,"齐海乡",411722,41,4117
411722210,"崇礼乡",411722,41,4117
411722212,"东岸乡",411722,41,4117
411722215,"小岳寺乡",411722,41,4117
411722216,"西洪乡",411722,41,4117
411722217,"百尺乡",411722,41,4117
411723001,"古槐街道",411723,41,4117
411723002,"清河街道",411723,41,4117
411723003,"东皇街道",411723,41,4117
411723004,"郭楼街道",411723,41,4117
411723101,"杨埠镇",411723,41,4117
411723102,"东和店镇",411723,41,4117
411723103,"庙湾镇",411723,41,4117
411723104,"射桥镇",411723,41,4117
411723105,"西洋店镇",411723,41,4117
411723106,"阳城镇",411723,41,4117
411723108,"李屯镇",411723,41,4117
411723109,"万金店镇",411723,41,4117
411723110,"高杨店镇",411723,41,4117
411723111,"万冢镇",411723,41,4117
411723202,"十字路乡",411723,41,4117
411723205,"玉皇庙乡",411723,41,4117
411723208,"老王岗乡",411723,41,4117
411723209,"辛店乡",411723,41,4117
411723211,"双庙乡",411723,41,4117
411724001,"真阳街道",411724,41,4117
411724002,"清源街道",411724,41,4117
411724101,"寒冻镇",411724,41,4117
411724102,"汝南埠镇",411724,41,4117
411724103,"铜钟镇",411724,41,4117
411724104,"陡沟镇",411724,41,4117
411724105,"熊寨镇",411724,41,4117
411724106,"大林镇",411724,41,4117
411724107,"永兴镇",411724,41,4117
411724108,"袁寨镇",411724,41,4117
411724200,"慎水乡",411724,41,4117
411724201,"傅寨乡",411724,41,4117
411724203,"新阮店乡",411724,41,4117
411724204,"油坊店乡",411724,41,4117
411724207,"雷寨乡",411724,41,4117
411724208,"王勿桥乡",411724,41,4117
411724210,"闾河乡",411724,41,4117
411724212,"皮店乡",411724,41,4117
411724213,"彭桥乡",411724,41,4117
411724214,"兰青乡",411724,41,4117
411725001,"盘龙街道",411725,41,4117
411725002,"三里河街道",411725,41,4117
411725003,"朗陵街道",411725,41,4117
411725101,"竹沟镇",411725,41,4117
411725102,"任店镇",411725,41,4117
411725103,"新安店镇",411725,41,4117
411725104,"留庄镇",411725,41,4117
411725105,"刘店镇",411725,41,4117
411725107,"瓦岗镇",411725,41,4117
411725108,"双河镇",411725,41,4117
411725109,"石滚河镇",411725,41,4117
411725110,"李新店镇",411725,41,4117
411725111,"普会寺镇",411725,41,4117
411726001,"花园街道",411726,41,4117
411726002,"泌水街道",411726,41,4117
411726003,"古城街道",411726,41,4117
411726102,"羊册镇",411726,41,4117
411726103,"马谷田镇",411726,41,4117
411726105,"春水镇",411726,41,4117
411726106,"官庄镇",411726,41,4117
411726107,"赊湾镇",411726,41,4117
411726108,"郭集镇",411726,41,4117
411726109,"泰山庙镇",411726,41,4117
411726110,"王店镇",411726,41,4117
411726111,"杨家集镇",411726,41,4117
411726112,"高店镇",411726,41,4117
411726113,"高邑镇",411726,41,4117
411726201,"盘古乡",411726,41,4117
411726204,"铜山乡",411726,41,4117
411726206,"下碑寺乡",411726,41,4117
411726207,"象河乡",411726,41,4117
411726208,"付庄乡",411726,41,4117
411726209,"贾楼乡",411726,41,4117
411726210,"黄山口乡",411726,41,4117
411726215,"双庙街乡",411726,41,4117
411726400,"工业园区",411726,41,4117
411726401,"石材开发区",411726,41,4117
411727001,"汝宁街道",411727,41,4117
411727002,"三门闸街道",411727,41,4117
411727003,"古塔街道",411727,41,4117
411727004,"宿鸭湖街道",411727,41,4117
411727101,"王岗镇",411727,41,4117
411727102,"梁祝镇",411727,41,4117
411727103,"和孝镇",411727,41,4117
411727104,"老君庙镇",411727,41,4117
411727105,"留盆镇",411727,41,4117
411727106,"金铺镇",411727,41,4117
411727107,"东官庄镇",411727,41,4117
411727108,"常兴镇",411727,41,4117
411727109,"罗店镇",411727,41,4117
411727110,"韩庄镇",411727,41,4117
411727111,"三桥镇",411727,41,4117
411727112,"张楼镇",411727,41,4117
411727204,"南余店乡",411727,41,4117
411727212,"板店乡",411727,41,4117
411728001,"瞿阳街道",411728,41,4117
411728002,"车站街道",411728,41,4117
411728003,"莲花湖街道",411728,41,4117
411728004,"褚堂街道",411728,41,4117
411728005,"吴房街道",411728,41,4117
411728102,"玉山镇",411728,41,4117
411728103,"查岈山镇",411728,41,4117
411728104,"石寨铺镇",411728,41,4117
411728105,"和兴镇",411728,41,4117
411728106,"沈寨镇",411728,41,4117
411728107,"阳丰镇",411728,41,4117
411728108,"常庄镇",411728,41,4117
411728109,"花庄镇",411728,41,4117
411728204,"槐树乡",411728,41,4117
411728209,"文城乡",411728,41,4117
411728400,"先进制造业开发区",411728,41,4117
411728500,"嵖岈山风景区",411728,41,4117
411728501,"凤鸣谷风景区",411728,41,4117
411729001,"古吕街道",411729,41,4117
411729002,"今是街道",411729,41,4117
411729003,"月亮湾街道",411729,41,4117
411729101,"砖店镇",411729,41,4117
411729102,"陈店镇",411729,41,4117
411729103,"佛阁寺镇",411729,41,4117
411729104,"练村镇",411729,41,4117
411729105,"棠村镇",411729,41,4117
411729106,"韩集镇",411729,41,4117
411729107,"龙口镇",411729,41,4117
411729108,"李桥回族镇",411729,41,4117
411729109,"黄楼镇",411729,41,4117
411729110,"孙召镇",411729,41,4117
411729111,"余店镇",411729,41,4117
411729204,"河坞乡",411729,41,4117
411729205,"关津乡",411729,41,4117
411729206,"宋岗乡",411729,41,4117
411729207,"顿岗乡",411729,41,4117
411729208,"涧头乡",411729,41,4117
411729209,"杨庄户乡",411729,41,4117
411729210,"化庄乡",411729,41,4117
411729211,"栎城乡",411729,41,4117
411729213,"弥陀寺乡",411729,41,4117
411729400,"南湖街道",411729,41,4117
411771360,"关王庙乡",411771,41,4117
411771400,"驻马店市职教园区",411771,41,4117
411771560,"金河街道",411771,41,4117
411771562,"金山街道",411771,41,4117
411771563,"开源街道",411771,41,4117
419001001,"济源市沁园街道",419001,41,4190
419001002,"济源市济水街道",419001,41,4190
419001003,"济源市北海街道",419001,41,4190
419001004,"济源市天坛街道",419001,41,4190
419001005,"济源市玉泉街道",419001,41,4190
419001100,"济源市克井镇",419001,41,4190
419001101,"济源市五龙口镇",419001,41,4190
419001102,"济源市轵城镇",419001,41,4190
419001103,"济源市承留镇",419001,41,4190
419001104,"济源市邵原镇",419001,41,4190
419001105,"济源市坡头镇",419001,41,4190
419001106,"济源市梨林镇",419001,41,4190
419001107,"济源市大峪镇",419001,41,4190
419001108,"济源市思礼镇",419001,41,4190
419001109,"济源市王屋镇",419001,41,4190
419001110,"济源市下冶镇",419001,41,4190
420102002,"大智街道",420102,42,4201
420102003,"一元街道",420102,42,4201
420102004,"车站街道",420102,42,4201
420102005,"四唯街道",420102,42,4201
420102006,"永清街道",420102,42,4201
420102007,"西马街道",420102,42,4201
420102008,"球场街道",420102,42,4201
420102009,"劳动街道",420102,42,4201
420102010,"二七街道",420102,42,4201
420102011,"新村街道",420102,42,4201
420102012,"丹水池街道",420102,42,4201
420102014,"台北街道",420102,42,4201
420102015,"花桥街道",420102,42,4201
420102016,"谌家矶街道",420102,42,4201
420102017,"后湖街道",420102,42,4201
420102018,"塔子湖街道",420102,42,4201
420102400,"百步亭花园",420102,42,4201
420103001,"民族街街道",420103,42,4201
420103002,"花楼街街道",420103,42,4201
420103003,"水塔街街道",420103,42,4201
420103004,"民权街街道",420103,42,4201
420103005,"满春街街道",420103,42,4201
420103006,"民意街街道",420103,42,4201
420103007,"新华街街道",420103,42,4201
420103008,"万松街街道",420103,42,4201
420103009,"唐家墩街街道",420103,42,4201
420103010,"北湖街街道",420103,42,4201
420103011,"前进街街道",420103,42,4201
420103012,"常青街街道",420103,42,4201
420103013,"汉兴街街道",420103,42,4201
420103400,"江汉经济开发区",420103,42,4201
420103401,"武汉中央商务区管理委员会",420103,42,4201
420104001,"古田街道",420104,42,4201
420104002,"韩家墩街道",420104,42,4201
420104003,"宗关街道",420104,42,4201
420104004,"汉水桥街道",420104,42,4201
420104005,"宝丰街道",420104,42,4201
420104006,"荣华街道",420104,42,4201
420104008,"汉中街道",420104,42,4201
420104009,"汉正街道",420104,42,4201
420104010,"六角亭街道",420104,42,4201
420104011,"长丰街道",420104,42,4201
420104012,"易家街道",420104,42,4201
420105002,"建桥街道",420105,42,4201
420105004,"晴川街道",420105,42,4201
420105005,"鹦鹉街道",420105,42,4201
420105006,"洲头街道",420105,42,4201
420105007,"五里墩街道",420105,42,4201
420105008,"琴断口街道",420105,42,4201
420105009,"江汉二桥街道",420105,42,4201
420105010,"永丰街道",420105,42,4201
420105011,"江堤街道",420105,42,4201
420105012,"四新街道",420105,42,4201
420105013,"龙阳街道",420105,42,4201
420106001,"积玉桥街道",420106,42,4201
420106002,"杨园街道",420106,42,4201
420106003,"徐家棚街道",420106,42,4201
420106005,"粮道街道",420106,42,4201
420106006,"中华路街道",420106,42,4201
420106007,"黄鹤楼街道",420106,42,4201
420106008,"紫阳街道",420106,42,4201
420106009,"白沙洲街道",420106,42,4201
420106010,"首义路街道",420106,42,4201
420106011,"中南路街道",420106,42,4201
420106012,"水果湖街道",420106,42,4201
420106013,"珞珈山街道",420106,42,4201
420106014,"石洞街道",420106,42,4201
420106015,"南湖街道",420106,42,4201
420106490,"东湖风景区街道（武昌）",420106,42,4201
420107001,"红卫路街道",420107,42,4201
420107002,"冶金街道",420107,42,4201
420107003,"新沟桥街道",420107,42,4201
420107004,"红钢城街道",420107,42,4201
420107005,"工人村街道",420107,42,4201
420107006,"青山镇街道",420107,42,4201
420107008,"武东街道",420107,42,4201
420107009,"白玉山街道",420107,42,4201
420107010,"钢花村街道",420107,42,4201
420107013,"钢都花园街道",420107,42,4201
420107400,"武钢集团",420107,42,4201
420107404,"开发区",420107,42,4201
420111001,"珞南街道",420111,42,4201
420111002,"关山街道",420111,42,4201
420111003,"狮子山街道",420111,42,4201
420111004,"张家湾街道",420111,42,4201
420111005,"梨园街道",420111,42,4201
420111006,"卓刀泉街道",420111,42,4201
420111007,"洪山街街道",420111,42,4201
420111008,"和平街道",420111,42,4201
420111009,"青菱街道",420111,42,4201
420111061,"八吉府街道",420111,42,4201
420111080,"关东街道",420111,42,4201
420111081,"花山街道",420111,42,4201
420111082,"左岭街道",420111,42,4201
420111083,"九峰街道",420111,42,4201
420111205,"天兴乡",420111,42,4201
420111460,"清谭湖街道",420111,42,4201
420111491,"东湖风景区街道（洪山）",420111,42,4201
420112001,"吴家山街",420112,42,4201
420112002,"柏泉办事处街道",420112,42,4201
420112004,"将军路街道",420112,42,4201
420112005,"慈惠街道",420112,42,4201
420112006,"走马岭街道",420112,42,4201
420112007,"径河街道",420112,42,4201
420112008,"长青街道",420112,42,4201
420112011,"辛安渡办事处街道",420112,42,4201
420112012,"东山办事处街道",420112,42,4201
420112013,"常青花园新区管理委员会街道",420112,42,4201
420112014,"新沟镇街道",420112,42,4201
420112015,"金银湖街道",420112,42,4201
420112400,"产业管理处",420112,42,4201
420112401,"保税物流管理处",420112,42,4201
420112402,"海峡两岸科技产业管理处",420112,42,4201
420112403,"食品工业管理处",420112,42,4201
420112404,"临空经济管理处",420112,42,4201
420112405,"农科所管理处",420112,42,4201
420112406,"现代服务业管理处",420112,42,4201
420113001,"纱帽街道",420113,42,4201
420113002,"邓南街道",420113,42,4201
420113003,"东荆街道",420113,42,4201
420113004,"湘口街道",420113,42,4201
420114001,"蔡甸街道",420114,42,4201
420114002,"奓山街道",420114,42,4201
420114003,"永安街道",420114,42,4201
420114004,"侏儒山街道",420114,42,4201
420114005,"大集街道",420114,42,4201
420114006,"张湾街道",420114,42,4201
420114007,"索河街道",420114,42,4201
420114008,"玉贤街道",420114,42,4201
420114070,"沌口街道",420114,42,4201
420114071,"军山街道",420114,42,4201
420114072,"沌阳街道",420114,42,4201
420114200,"消泗乡",420114,42,4201
420114400,"桐湖",420114,42,4201
420114401,"侏儒山街道洪北片区",420114,42,4201
420114404,"中法武汉生态示范城",420114,42,4201
420114406,"侏儒山街道成功片区",420114,42,4201
420114407,"蔡甸经济开发区",420114,42,4201
420115001,"纸坊街道",420115,42,4201
420115002,"金口街道",420115,42,4201
420115003,"乌龙泉街道",420115,42,4201
420115005,"郑店街道",420115,42,4201
420115007,"五里界街道",420115,42,4201
420115008,"金水街道",420115,42,4201
420115009,"安山街道",420115,42,4201
420115010,"山坡街道",420115,42,4201
420115014,"法泗街道",420115,42,4201
420115015,"湖泗街道",420115,42,4201
420115016,"舒安街道",420115,42,4201
420115086,"佛祖岭街道",420115,42,4201
420115087,"豹澥街道",420115,42,4201
420115088,"龙泉街道",420115,42,4201
420115089,"滨湖街道",420115,42,4201
420115401,"武汉江夏经济开发区庙山高新技术产业园",420115,42,4201
420115402,"武汉江夏经济开发区藏龙岛高新技术产业园",420115,42,4201
420115403,"武汉江夏经济开发区大桥现代产业园",420115,42,4201
420115404,"江夏梁子湖风景区",420115,42,4201
420115405,"武汉江夏经济开发区金港汽车产业园",420115,42,4201
420116001,"前川街道",420116,42,4201
420116002,"祁家湾街道",420116,42,4201
420116003,"横店街道",420116,42,4201
420116004,"罗汉寺街道",420116,42,4201
420116005,"滠口街道",420116,42,4201
420116006,"六指街道",420116,42,4201
420116007,"天河街道",420116,42,4201
420116008,"王家河街道",420116,42,4201
420116009,"长轩岭街道",420116,42,4201
420116010,"李集街道",420116,42,4201
420116011,"姚集街道",420116,42,4201
420116012,"蔡榨街道",420116,42,4201
420116013,"武湖街道",420116,42,4201
420116014,"三里桥街道",420116,42,4201
420116015,"蔡店街道",420116,42,4201
420116201,"木兰乡",420116,42,4201
420116401,"木兰山风景区管理处",420116,42,4201
420116402,"大潭办事处",420116,42,4201
420116403,"盘龙城经济开发区",420116,42,4201
420116404,"汉口北商贸物流枢纽区管委会",420116,42,4201
420117001,"邾城街道",420117,42,4201
420117002,"阳逻街道",420117,42,4201
420117003,"仓埠街道",420117,42,4201
420117004,"汪集街道",420117,42,4201
420117005,"李集街道",420117,42,4201
420117006,"三店街道",420117,42,4201
420117007,"潘塘街道",420117,42,4201
420117008,"旧街街道",420117,42,4201
420117009,"双柳街道",420117,42,4201
420117010,"涨渡湖街道",420117,42,4201
420117011,"辛冲街道",420117,42,4201
420117012,"徐古街道",420117,42,4201
420117102,"凤凰镇",420117,42,4201
420117400,"道观河风景旅游管理处",420117,42,4201
420117406,"新洲原种场",420117,42,4201
420202005,"沈家营街道",420202,42,4202
420202006,"黄石港街道",420202,42,4202
420202007,"胜阳港街道",420202,42,4202
420202070,"花湖街道",420202,42,4202
420202400,"江北管理区",420202,42,4202
420203007,"章山街道",420203,42,4202
420203008,"八泉街道",420203,42,4202
420203009,"澄月街道",420203,42,4202
420203010,"牧羊湖街道",420203,42,4202
420203011,"黄思湾街道",420203,42,4202
420203400,"冶钢农场",420203,42,4202
420203402,"西塞山工业园区管委会",420203,42,4202
420204004,"团城山街道",420204,42,4202
420204005,"新下陆街道",420204,42,4202
420204006,"老下陆街道",420204,42,4202
420204007,"东方山街道",420204,42,4202
420204401,"长乐山工业园管理委员会",420204,42,4202
420205003,"铁山街道",420205,42,4202
420222100,"兴国镇",420222,42,4202
420222101,"富池镇",420222,42,4202
420222102,"黄颡口镇",420222,42,4202
420222103,"韦源口镇",420222,42,4202
420222104,"太子镇",420222,42,4202
420222105,"大王镇",420222,42,4202
420222106,"陶港镇",420222,42,4202
420222107,"白沙镇",420222,42,4202
420222108,"浮屠镇",420222,42,4202
420222109,"三溪镇",420222,42,4202
420222110,"龙港镇",420222,42,4202
420222111,"洋港镇",420222,42,4202
420222112,"排市镇",420222,42,4202
420222113,"木港镇",420222,42,4202
420222114,"枫林镇",420222,42,4202
420222115,"王英镇",420222,42,4202
420222451,"率洲农场",420222,42,4202
420222452,"半壁山农场",420222,42,4202
420222453,"荆头山农场",420222,42,4202
420222455,"金海开发区",420222,42,4202
420222456,"城东新区",420222,42,4202
420281001,"东岳路街道",420281,42,4202
420281002,"东风路街道",420281,42,4202
420281003,"金湖街道",420281,42,4202
420281004,"罗家桥街道",420281,42,4202
420281070,"金山街道",420281,42,4202
420281100,"金牛镇",420281,42,4202
420281101,"保安镇",420281,42,4202
420281102,"灵乡镇",420281,42,4202
420281103,"金山店镇",420281,42,4202
420281104,"还地桥镇",420281,42,4202
420281105,"殷祖镇",420281,42,4202
420281107,"刘仁八镇",420281,42,4202
420281108,"陈贵镇",420281,42,4202
420281109,"大箕铺镇",420281,42,4202
420281170,"汪仁镇",420281,42,4202
420281200,"茗山乡",420281,42,4202
420281401,"东风农场管理区",420281,42,4202
420281402,"四顾闸管理处",420281,42,4202
420302001,"武当路街道",420302,42,4203
420302002,"二堰街道",420302,42,4203
420302003,"五堰街道",420302,42,4203
420302004,"白浪开发区白浪街道",420302,42,4203
420302100,"大川镇",420302,42,4203
420302201,"茅塔乡",420302,42,4203
420302202,"鸳鸯乡",420302,42,4203
420303001,"花果街道",420303,42,4203
420303002,"红卫街道",420303,42,4203
420303003,"车城路街道",420303,42,4203
420303004,"汉江路街道",420303,42,4203
420303100,"黄龙镇",420303,42,4203
420303101,"柏林镇",420303,42,4203
420303200,"方滩乡",420303,42,4203
420303201,"西沟乡",420303,42,4203
420303400,"西城开发区",420303,42,4203
420303401,"十堰工业新区",420303,42,4203
420304101,"安阳镇",420304,42,4203
420304102,"杨溪铺镇",420304,42,4203
420304103,"青曲镇",420304,42,4203
420304104,"白桑关镇",420304,42,4203
420304105,"南化塘镇",420304,42,4203
420304106,"白浪镇",420304,42,4203
420304107,"刘洞镇",420304,42,4203
420304108,"谭山镇",420304,42,4203
420304109,"梅铺镇",420304,42,4203
420304110,"青山镇",420304,42,4203
420304111,"茶店镇",420304,42,4203
420304112,"柳陂镇",420304,42,4203
420304113,"鲍峡镇",420304,42,4203
420304114,"胡家营镇",420304,42,4203
420304115,"谭家湾镇",420304,42,4203
420304117,"城关镇",420304,42,4203
420304200,"大柳乡",420304,42,4203
420304201,"五峰乡",420304,42,4203
420304202,"叶大乡",420304,42,4203
420304400,"沧浪山林场",420304,42,4203
420322100,"城关镇",420322,42,4203
420322101,"土门镇",420322,42,4203
420322102,"上津镇",420322,42,4203
420322103,"店子镇",420322,42,4203
420322104,"夹河镇",420322,42,4203
420322105,"羊尾镇",420322,42,4203
420322106,"观音镇",420322,42,4203
420322107,"马鞍镇",420322,42,4203
420322108,"河夹镇",420322,42,4203
420322200,"香口乡",420322,42,4203
420322201,"关防乡",420322,42,4203
420322202,"湖北口回族乡",420322,42,4203
420322203,"景阳乡",420322,42,4203
420322204,"六郎乡",420322,42,4203
420322205,"涧池乡",420322,42,4203
420322206,"安家乡",420322,42,4203
420322400,"槐树林特场管委会",420322,42,4203
420322401,"三官洞林区",420322,42,4203
420322402,"工业园区",420322,42,4203
420323100,"城关镇",420323,42,4203
420323101,"溢水镇",420323,42,4203
420323102,"麻家渡镇",420323,42,4203
420323103,"宝丰镇",420323,42,4203
420323104,"擂鼓镇",420323,42,4203
420323105,"秦古镇",420323,42,4203
420323106,"得胜镇",420323,42,4203
420323107,"上庸镇",420323,42,4203
420323108,"官渡镇",420323,42,4203
420323200,"潘口乡",420323,42,4203
420323201,"竹坪乡",420323,42,4203
420323202,"大庙乡",420323,42,4203
420323203,"双台乡",420323,42,4203
420323204,"楼台乡",420323,42,4203
420323205,"文峰乡",420323,42,4203
420323206,"深河乡",420323,42,4203
420323207,"柳林乡",420323,42,4203
420324100,"城关镇",420324,42,4203
420324101,"蒋家堰镇",420324,42,4203
420324102,"中峰镇",420324,42,4203
420324103,"水坪镇",420324,42,4203
420324104,"县河镇",420324,42,4203
420324105,"泉溪镇",420324,42,4203
420324106,"丰溪镇",420324,42,4203
420324107,"龙坝镇",420324,42,4203
420324108,"兵营镇",420324,42,4203
420324109,"汇湾镇",420324,42,4203
420324110,"新洲镇",420324,42,4203
420324203,"鄂坪乡",420324,42,4203
420324205,"天宝乡",420324,42,4203
420324206,"桃源乡",420324,42,4203
420324207,"向坝乡",420324,42,4203
420325100,"城关镇",420325,42,4203
420325101,"军店镇",420325,42,4203
420325102,"化龙堰镇",420325,42,4203
420325103,"土城镇",420325,42,4203
420325104,"大木厂镇",420325,42,4203
420325105,"青峰镇",420325,42,4203
420325106,"门古寺镇",420325,42,4203
420325107,"白鹤镇",420325,42,4203
420325108,"野人谷镇",420325,42,4203
420325109,"红塔镇",420325,42,4203
420325110,"窑淮镇",420325,42,4203
420325111,"尹吉甫镇",420325,42,4203
420325203,"姚坪乡",420325,42,4203
420325205,"沙河乡",420325,42,4203
420325206,"万峪河乡",420325,42,4203
420325208,"上龛乡",420325,42,4203
420325209,"中坝乡",420325,42,4203
420325210,"九道乡",420325,42,4203
420325211,"回龙乡",420325,42,4203
420325212,"五台乡",420325,42,4203
420381001,"均州路街道",420381,42,4203
420381002,"大坝路街道",420381,42,4203
420381003,"丹赵路街道",420381,42,4203
420381005,"三官殿街道",420381,42,4203
420381100,"土关垭镇",420381,42,4203
420381101,"浪河镇",420381,42,4203
420381102,"丁家营镇",420381,42,4203
420381103,"六里坪镇",420381,42,4203
420381104,"盐池河镇",420381,42,4203
420381105,"均县镇",420381,42,4203
420381106,"习家店镇",420381,42,4203
420381107,"蒿坪镇",420381,42,4203
420381108,"石鼓镇",420381,42,4203
420381109,"凉水河镇",420381,42,4203
420381110,"官山镇",420381,42,4203
420381111,"龙山镇",420381,42,4203
420381400,"新港经济开发管理处",420381,42,4203
420381401,"牛河林业开发管理区",420381,42,4203
420381402,"白杨坪林业开发管理区",420381,42,4203
420381403,"大沟林业开发管理区",420381,42,4203
420381450,"武当山特区",420381,42,4203
420502001,"西陵街道",420502,42,4205
420502002,"学院街道",420502,42,4205
420502003,"云集街道",420502,42,4205
420502004,"西坝街道",420502,42,4205
420502005,"葛洲坝街道",420502,42,4205
420502006,"夜明珠街道",420502,42,4205
420502007,"东苑街道",420502,42,4205
420502008,"南苑街道",420502,42,4205
420502009,"北苑街道",420502,42,4205
420502010,"窑湾街道",420502,42,4205
420503001,"大公桥街道",420503,42,4205
420503002,"万寿桥街道",420503,42,4205
420503003,"宝塔河街道",420503,42,4205
420503004,"伍家岗街道",420503,42,4205
420503201,"伍家乡",420503,42,4205
420504001,"点军街道",420504,42,4205
420504101,"艾家镇",420504,42,4205
420504102,"桥边镇",420504,42,4205
420504201,"联棚乡",420504,42,4205
420504202,"土城乡",420504,42,4205
420505001,"古老背街道",420505,42,4205
420505002,"虎牙街道",420505,42,4205
420505003,"云池街道",420505,42,4205
420506001,"小溪塔街道",420506,42,4205
420506101,"樟村坪镇",420506,42,4205
420506102,"雾渡河镇",420506,42,4205
420506103,"分乡镇",420506,42,4205
420506104,"太平溪镇",420506,42,4205
420506105,"三斗坪镇",420506,42,4205
420506106,"乐天溪镇",420506,42,4205
420506107,"龙泉镇",420506,42,4205
420506108,"鸦鹊岭镇",420506,42,4205
420506109,"黄花镇",420506,42,4205
420506201,"下堡坪乡",420506,42,4205
420506202,"邓村乡",420506,42,4205
420506401,"三峡坝区",420506,42,4205
420506402,"东城城乡统筹发展试验区",420506,42,4205
420525101,"鸣凤镇",420525,42,4205
420525102,"花林寺镇",420525,42,4205
420525103,"旧县镇",420525,42,4205
420525104,"洋坪镇",420525,42,4205
420525105,"茅坪场镇",420525,42,4205
420525106,"嫘祖镇",420525,42,4205
420525201,"河口乡",420525,42,4205
420526101,"古夫镇",420526,42,4205
420526102,"昭君镇",420526,42,4205
420526103,"峡口镇",420526,42,4205
420526104,"南阳镇",420526,42,4205
420526105,"黄粮镇",420526,42,4205
420526106,"水月寺镇",420526,42,4205
420526201,"高桥乡",420526,42,4205
420526202,"榛子乡",420526,42,4205
420527101,"茅坪镇",420527,42,4205
420527102,"归州镇",420527,42,4205
420527103,"屈原镇",420527,42,4205
420527104,"沙镇溪镇",420527,42,4205
420527105,"两河口镇",420527,42,4205
420527106,"郭家坝镇",420527,42,4205
420527107,"杨林桥镇",420527,42,4205
420527108,"九畹溪镇",420527,42,4205
420527201,"水田坝乡",420527,42,4205
420527202,"泄滩乡",420527,42,4205
420527203,"梅家河乡",420527,42,4205
420527204,"磨坪乡",420527,42,4205
420528101,"龙舟坪镇",420528,42,4205
420528102,"高家堰镇",420528,42,4205
420528103,"磨市镇",420528,42,4205
420528104,"都镇湾镇",420528,42,4205
420528105,"资丘镇",420528,42,4205
420528106,"渔峡口镇",420528,42,4205
420528107,"榔坪镇",420528,42,4205
420528108,"贺家坪镇",420528,42,4205
420528201,"大堰乡",420528,42,4205
420528202,"鸭子口乡",420528,42,4205
420528203,"火烧坪乡",420528,42,4205
420529111,"渔洋关镇",420529,42,4205
420529112,"仁和坪镇",420529,42,4205
420529113,"长乐坪镇",420529,42,4205
420529114,"五峰镇",420529,42,4205
420529115,"湾潭镇",420529,42,4205
420529201,"傅家堰乡",420529,42,4205
