code,name,cityCode,provinceCode
440883,"吴川市",4408,44
440902,"茂南区",4409,44
440904,"电白区",4409,44
440981,"高州市",4409,44
440982,"化州市",4409,44
440983,"信宜市",4409,44
441202,"端州区",4412,44
441203,"鼎湖区",4412,44
441204,"高要区",4412,44
441223,"广宁县",4412,44
441224,"怀集县",4412,44
441225,"封开县",4412,44
441226,"德庆县",4412,44
441284,"四会市",4412,44
441302,"惠城区",4413,44
441303,"惠阳区",4413,44
441322,"博罗县",4413,44
441323,"惠东县",4413,44
441324,"龙门县",4413,44
441402,"梅江区",4414,44
441403,"梅县区",4414,44
441422,"大埔县",4414,44
441423,"丰顺县",4414,44
441424,"五华县",4414,44
441426,"平远县",4414,44
441427,"蕉岭县",4414,44
441481,"兴宁市",4414,44
441502,"城区",4415,44
441521,"海丰县",4415,44
441523,"陆河县",4415,44
441581,"陆丰市",4415,44
441602,"源城区",4416,44
441621,"紫金县",4416,44
441622,"龙川县",4416,44
441623,"连平县",4416,44
441624,"和平县",4416,44
441625,"东源县",4416,44
441702,"江城区",4417,44
441704,"阳东区",4417,44
441721,"阳西县",4417,44
441781,"阳春市",4417,44
441802,"清城区",4418,44
441803,"清新区",4418,44
441821,"佛冈县",4418,44
441823,"阳山县",4418,44
441825,"连山壮族瑶族自治县",4418,44
441826,"连南瑶族自治县",4418,44
441881,"英德市",4418,44
441882,"连州市",4418,44
441900,"东莞市",4419,44
442000,"中山市",4420,44
445102,"湘桥区",4451,44
445103,"潮安区",4451,44
445122,"饶平县",4451,44
445202,"榕城区",4452,44
445203,"揭东区",4452,44
445222,"揭西县",4452,44
445224,"惠来县",4452,44
445281,"普宁市",4452,44
445302,"云城区",4453,44
445303,"云安区",4453,44
445321,"新兴县",4453,44
445322,"郁南县",4453,44
445381,"罗定市",4453,44
450102,"兴宁区",4501,45
450103,"青秀区",4501,45
450105,"江南区",4501,45
450107,"西乡塘区",4501,45
450108,"良庆区",4501,45
450109,"邕宁区",4501,45
450110,"武鸣区",4501,45
450123,"隆安县",4501,45
450124,"马山县",4501,45
450125,"上林县",4501,45
450126,"宾阳县",4501,45
450127,"横县",4501,45
450202,"城中区",4502,45
450203,"鱼峰区",4502,45
450204,"柳南区",4502,45
450205,"柳北区",4502,45
450206,"柳江区",4502,45
450222,"柳城县",4502,45
450223,"鹿寨县",4502,45
450224,"融安县",4502,45
450225,"融水苗族自治县",4502,45
450226,"三江侗族自治县",4502,45
450302,"秀峰区",4503,45
450303,"叠彩区",4503,45
450304,"象山区",4503,45
450305,"七星区",4503,45
450311,"雁山区",4503,45
450312,"临桂区",4503,45
450321,"阳朔县",4503,45
450323,"灵川县",4503,45
450324,"全州县",4503,45
450325,"兴安县",4503,45
450326,"永福县",4503,45
450327,"灌阳县",4503,45
450328,"龙胜各族自治县",4503,45
450329,"资源县",4503,45
450330,"平乐县",4503,45
450332,"恭城瑶族自治县",4503,45
450381,"荔浦市",4503,45
450403,"万秀区",4504,45
450405,"长洲区",4504,45
450406,"龙圩区",4504,45
450421,"苍梧县",4504,45
450422,"藤县",4504,45
450423,"蒙山县",4504,45
450481,"岑溪市",4504,45
450502,"海城区",4505,45
450503,"银海区",4505,45
450512,"铁山港区",4505,45
450521,"合浦县",4505,45
450602,"港口区",4506,45
450603,"防城区",4506,45
450621,"上思县",4506,45
450681,"东兴市",4506,45
450702,"钦南区",4507,45
450703,"钦北区",4507,45
450721,"灵山县",4507,45
450722,"浦北县",4507,45
450802,"港北区",4508,45
450803,"港南区",4508,45
450804,"覃塘区",4508,45
450821,"平南县",4508,45
450881,"桂平市",4508,45
450902,"玉州区",4509,45
450903,"福绵区",4509,45
450921,"容县",4509,45
450922,"陆川县",4509,45
450923,"博白县",4509,45
450924,"兴业县",4509,45
450981,"北流市",4509,45
451002,"右江区",4510,45
451003,"田阳区",4510,45
451022,"田东县",4510,45
451024,"德保县",4510,45
451026,"那坡县",4510,45
451027,"凌云县",4510,45
451028,"乐业县",4510,45
451029,"田林县",4510,45
451030,"西林县",4510,45
451031,"隆林各族自治县",4510,45
451081,"靖西市",4510,45
451082,"平果市",4510,45
451102,"八步区",4511,45
451103,"平桂区",4511,45
451121,"昭平县",4511,45
451122,"钟山县",4511,45
451123,"富川瑶族自治县",4511,45
451202,"金城江区",4512,45
451203,"宜州区",4512,45
451221,"南丹县",4512,45
451222,"天峨县",4512,45
451223,"凤山县",4512,45
451224,"东兰县",4512,45
451225,"罗城仫佬族自治县",4512,45
451226,"环江毛南族自治县",4512,45
451227,"巴马瑶族自治县",4512,45
451228,"都安瑶族自治县",4512,45
451229,"大化瑶族自治县",4512,45
451302,"兴宾区",4513,45
451321,"忻城县",4513,45
451322,"象州县",4513,45
451323,"武宣县",4513,45
451324,"金秀瑶族自治县",4513,45
451381,"合山市",4513,45
451402,"江州区",4514,45
451421,"扶绥县",4514,45
451422,"宁明县",4514,45
451423,"龙州县",4514,45
451424,"大新县",4514,45
451425,"天等县",4514,45
451481,"凭祥市",4514,45
460105,"秀英区",4601,46
460106,"龙华区",4601,46
460107,"琼山区",4601,46
460108,"美兰区",4601,46
460202,"海棠区",4602,46
460203,"吉阳区",4602,46
460204,"天涯区",4602,46
460205,"崖州区",4602,46
460321,"西沙群岛",4603,46
460322,"南沙群岛",4603,46
460323,"中沙群岛的岛礁及其海域",4603,46
460400,"儋州市",4604,46
469001,"五指山市",4690,46
469002,"琼海市",4690,46
469005,"文昌市",4690,46
469006,"万宁市",4690,46
469007,"东方市",4690,46
469021,"定安县",4690,46
469022,"屯昌县",4690,46
469023,"澄迈县",4690,46
469024,"临高县",4690,46
469025,"白沙黎族自治县",4690,46
469026,"昌江黎族自治县",4690,46
469027,"乐东黎族自治县",4690,46
469028,"陵水黎族自治县",4690,46
469029,"保亭黎族苗族自治县",4690,46
469030,"琼中黎族苗族自治县",4690,46
500101,"万州区",5001,50
500102,"涪陵区",5001,50
500103,"渝中区",5001,50
500104,"大渡口区",5001,50
500105,"江北区",5001,50
500106,"沙坪坝区",5001,50
500107,"九龙坡区",5001,50
500108,"南岸区",5001,50
500109,"北碚区",5001,50
500110,"綦江区",5001,50
500111,"大足区",5001,50
500112,"渝北区",5001,50
500113,"巴南区",5001,50
500114,"黔江区",5001,50
500115,"长寿区",5001,50
500116,"江津区",5001,50
500117,"合川区",5001,50
500118,"永川区",5001,50
500119,"南川区",5001,50
500120,"璧山区",5001,50
500151,"铜梁区",5001,50
500152,"潼南区",5001,50
500153,"荣昌区",5001,50
500154,"开州区",5001,50
500155,"梁平区",5001,50
500156,"武隆区",5001,50
500229,"城口县",5002,50
500230,"丰都县",5002,50
500231,"垫江县",5002,50
500233,"忠县",5002,50
500235,"云阳县",5002,50
500236,"奉节县",5002,50
500237,"巫山县",5002,50
500238,"巫溪县",5002,50
500240,"石柱土家族自治县",5002,50
500241,"秀山土家族苗族自治县",5002,50
500242,"酉阳土家族苗族自治县",5002,50
500243,"彭水苗族土家族自治县",5002,50
510104,"锦江区",5101,51
510105,"青羊区",5101,51
510106,"金牛区",5101,51
510107,"武侯区",5101,51
510108,"成华区",5101,51
510112,"龙泉驿区",5101,51
510113,"青白江区",5101,51
510114,"新都区",5101,51
510115,"温江区",5101,51
510116,"双流区",5101,51
510117,"郫都区",5101,51
510118,"新津区",5101,51
510121,"金堂县",5101,51
510129,"大邑县",5101,51
510131,"蒲江县",5101,51
510181,"都江堰市",5101,51
510182,"彭州市",5101,51
510183,"邛崃市",5101,51
510184,"崇州市",5101,51
510185,"简阳市",5101,51
510302,"自流井区",5103,51
510303,"贡井区",5103,51
510304,"大安区",5103,51
510311,"沿滩区",5103,51
510321,"荣县",5103,51
510322,"富顺县",5103,51
510402,"东区",5104,51
510403,"西区",5104,51
510411,"仁和区",5104,51
510421,"米易县",5104,51
510422,"盐边县",5104,51
510502,"江阳区",5105,51
510503,"纳溪区",5105,51
510504,"龙马潭区",5105,51
510521,"泸县",5105,51
510522,"合江县",5105,51
510524,"叙永县",5105,51
510525,"古蔺县",5105,51
510603,"旌阳区",5106,51
510604,"罗江区",5106,51
510623,"中江县",5106,51
510681,"广汉市",5106,51
510682,"什邡市",5106,51
510683,"绵竹市",5106,51
510703,"涪城区",5107,51
510704,"游仙区",5107,51
510705,"安州区",5107,51
510722,"三台县",5107,51
510723,"盐亭县",5107,51
510725,"梓潼县",5107,51
510726,"北川羌族自治县",5107,51
510727,"平武县",5107,51
510781,"江油市",5107,51
510802,"利州区",5108,51
510811,"昭化区",5108,51
510812,"朝天区",5108,51
510821,"旺苍县",5108,51
510822,"青川县",5108,51
510823,"剑阁县",5108,51
510824,"苍溪县",5108,51
510903,"船山区",5109,51
510904,"安居区",5109,51
510921,"蓬溪县",5109,51
510923,"大英县",5109,51
510981,"射洪市",5109,51
511002,"市中区",5110,51
511011,"东兴区",5110,51
511024,"威远县",5110,51
511025,"资中县",5110,51
511071,"内江经济开发区",5110,51
511083,"隆昌市",5110,51
511102,"市中区",5111,51
511111,"沙湾区",5111,51
511112,"五通桥区",5111,51
511113,"金口河区",5111,51
511123,"犍为县",5111,51
511124,"井研县",5111,51
511126,"夹江县",5111,51
511129,"沐川县",5111,51
511132,"峨边彝族自治县",5111,51
511133,"马边彝族自治县",5111,51
511181,"峨眉山市",5111,51
511302,"顺庆区",5113,51
511303,"高坪区",5113,51
511304,"嘉陵区",5113,51
511321,"南部县",5113,51
511322,"营山县",5113,51
511323,"蓬安县",5113,51
511324,"仪陇县",5113,51
511325,"西充县",5113,51
511381,"阆中市",5113,51
511402,"东坡区",5114,51
511403,"彭山区",5114,51
511421,"仁寿县",5114,51
511423,"洪雅县",5114,51
511424,"丹棱县",5114,51
511425,"青神县",5114,51
511502,"翠屏区",5115,51
511503,"南溪区",5115,51
511504,"叙州区",5115,51
511523,"江安县",5115,51
511524,"长宁县",5115,51
511525,"高县",5115,51
511526,"珙县",5115,51
511527,"筠连县",5115,51
511528,"兴文县",5115,51
511529,"屏山县",5115,51
511602,"广安区",5116,51
511603,"前锋区",5116,51
511621,"岳池县",5116,51
511622,"武胜县",5116,51
511623,"邻水县",5116,51
511681,"华蓥市",5116,51
511702,"通川区",5117,51
511703,"达川区",5117,51
511722,"宣汉县",5117,51
511723,"开江县",5117,51
511724,"大竹县",5117,51
511725,"渠县",5117,51
511771,"达州经济开发区",5117,51
511781,"万源市",5117,51
511802,"雨城区",5118,51
511803,"名山区",5118,51
511822,"荥经县",5118,51
511823,"汉源县",5118,51
511824,"石棉县",5118,51
511825,"天全县",5118,51
511826,"芦山县",5118,51
511827,"宝兴县",5118,51
511902,"巴州区",5119,51
511903,"恩阳区",5119,51
511921,"通江县",5119,51
511922,"南江县",5119,51
511923,"平昌县",5119,51
511971,"巴中经济开发区",5119,51
512002,"雁江区",5120,51
512021,"安岳县",5120,51
512022,"乐至县",5120,51
513201,"马尔康市",5132,51
513221,"汶川县",5132,51
513222,"理县",5132,51
513223,"茂县",5132,51
513224,"松潘县",5132,51
513225,"九寨沟县",5132,51
513226,"金川县",5132,51
513227,"小金县",5132,51
513228,"黑水县",5132,51
513230,"壤塘县",5132,51
513231,"阿坝县",5132,51
513232,"若尔盖县",5132,51
513233,"红原县",5132,51
513301,"康定市",5133,51
513322,"泸定县",5133,51
513323,"丹巴县",5133,51
513324,"九龙县",5133,51
513325,"雅江县",5133,51
513326,"道孚县",5133,51
513327,"炉霍县",5133,51
513328,"甘孜县",5133,51
513329,"新龙县",5133,51
513330,"德格县",5133,51
513331,"白玉县",5133,51
513332,"石渠县",5133,51
513333,"色达县",5133,51
513334,"理塘县",5133,51
513335,"巴塘县",5133,51
513336,"乡城县",5133,51
513337,"稻城县",5133,51
513338,"得荣县",5133,51
513401,"西昌市",5134,51
513422,"木里藏族自治县",5134,51
513423,"盐源县",5134,51
513424,"德昌县",5134,51
513425,"会理县",5134,51
513426,"会东县",5134,51
513427,"宁南县",5134,51
513428,"普格县",5134,51
513429,"布拖县",5134,51
513430,"金阳县",5134,51
513431,"昭觉县",5134,51
513432,"喜德县",5134,51
513433,"冕宁县",5134,51
513434,"越西县",5134,51
513435,"甘洛县",5134,51
513436,"美姑县",5134,51
513437,"雷波县",5134,51
520102,"南明区",5201,52
520103,"云岩区",5201,52
520111,"花溪区",5201,52
520112,"乌当区",5201,52
520113,"白云区",5201,52
520115,"观山湖区",5201,52
520121,"开阳县",5201,52
520122,"息烽县",5201,52
520123,"修文县",5201,52
520181,"清镇市",5201,52
520201,"钟山区",5202,52
520203,"六枝特区",5202,52
520221,"水城县",5202,52
520281,"盘州市",5202,52
520302,"红花岗区",5203,52
520303,"汇川区",5203,52
520304,"播州区",5203,52
520322,"桐梓县",5203,52
520323,"绥阳县",5203,52
520324,"正安县",5203,52
520325,"道真仡佬族苗族自治县",5203,52
520326,"务川仡佬族苗族自治县",5203,52
520327,"凤冈县",5203,52
520328,"湄潭县",5203,52
520329,"余庆县",5203,52
520330,"习水县",5203,52
520381,"赤水市",5203,52
520382,"仁怀市",5203,52
520402,"西秀区",5204,52
520403,"平坝区",5204,52
520422,"普定县",5204,52
520423,"镇宁布依族苗族自治县",5204,52
520424,"关岭布依族苗族自治县",5204,52
520425,"紫云苗族布依族自治县",5204,52
520502,"七星关区",5205,52
520521,"大方县",5205,52
520522,"黔西县",5205,52
520523,"金沙县",5205,52
520524,"织金县",5205,52
520525,"纳雍县",5205,52
520526,"威宁彝族回族苗族自治县",5205,52
520527,"赫章县",5205,52
520602,"碧江区",5206,52
520603,"万山区",5206,52
520621,"江口县",5206,52
520622,"玉屏侗族自治县",5206,52
520623,"石阡县",5206,52
520624,"思南县",5206,52
520625,"印江土家族苗族自治县",5206,52
520626,"德江县",5206,52
520627,"沿河土家族自治县",5206,52
520628,"松桃苗族自治县",5206,52
522301,"兴义市",5223,52
522302,"兴仁市",5223,52
522323,"普安县",5223,52
522324,"晴隆县",5223,52
522325,"贞丰县",5223,52
522326,"望谟县",5223,52
522327,"册亨县",5223,52
522328,"安龙县",5223,52
522601,"凯里市",5226,52
522622,"黄平县",5226,52
522623,"施秉县",5226,52
522624,"三穗县",5226,52
522625,"镇远县",5226,52
522626,"岑巩县",5226,52
522627,"天柱县",5226,52
522628,"锦屏县",5226,52
522629,"剑河县",5226,52
522630,"台江县",5226,52
522631,"黎平县",5226,52
522632,"榕江县",5226,52
522633,"从江县",5226,52
522634,"雷山县",5226,52
522635,"麻江县",5226,52
522636,"丹寨县",5226,52
522701,"都匀市",5227,52
522702,"福泉市",5227,52
522722,"荔波县",5227,52
522723,"贵定县",5227,52
522725,"瓮安县",5227,52
522726,"独山县",5227,52
522727,"平塘县",5227,52
522728,"罗甸县",5227,52
522729,"长顺县",5227,52
522730,"龙里县",5227,52
522731,"惠水县",5227,52
522732,"三都水族自治县",5227,52
530102,"五华区",5301,53
530103,"盘龙区",5301,53
530111,"官渡区",5301,53
530112,"西山区",5301,53
530113,"东川区",5301,53
530114,"呈贡区",5301,53
530115,"晋宁区",5301,53
530124,"富民县",5301,53
530125,"宜良县",5301,53
530126,"石林彝族自治县",5301,53
530127,"嵩明县",5301,53
530128,"禄劝彝族苗族自治县",5301,53
530129,"寻甸回族彝族自治县",5301,53
530181,"安宁市",5301,53
530302,"麒麟区",5303,53
530303,"沾益区",5303,53
530304,"马龙区",5303,53
530322,"陆良县",5303,53
530323,"师宗县",5303,53
530324,"罗平县",5303,53
530325,"富源县",5303,53
530326,"会泽县",5303,53
530381,"宣威市",5303,53
530402,"红塔区",5304,53
530403,"江川区",5304,53
530423,"通海县",5304,53
530424,"华宁县",5304,53
530425,"易门县",5304,53
530426,"峨山彝族自治县",5304,53
530427,"新平彝族傣族自治县",5304,53
530428,"元江哈尼族彝族傣族自治县",5304,53
530481,"澄江市",5304,53
530502,"隆阳区",5305,53
530521,"施甸县",5305,53
530523,"龙陵县",5305,53
530524,"昌宁县",5305,53
530581,"腾冲市",5305,53
530602,"昭阳区",5306,53
530621,"鲁甸县",5306,53
530622,"巧家县",5306,53
530623,"盐津县",5306,53
530624,"大关县",5306,53
530625,"永善县",5306,53
530626,"绥江县",5306,53
530627,"镇雄县",5306,53
530628,"彝良县",5306,53
530629,"威信县",5306,53
530681,"水富市",5306,53
530702,"古城区",5307,53
530721,"玉龙纳西族自治县",5307,53
530722,"永胜县",5307,53
530723,"华坪县",5307,53
530724,"宁蒗彝族自治县",5307,53
530802,"思茅区",5308,53
530821,"宁洱哈尼族彝族自治县",5308,53
530822,"墨江哈尼族自治县",5308,53
530823,"景东彝族自治县",5308,53
530824,"景谷傣族彝族自治县",5308,53
530825,"镇沅彝族哈尼族拉祜族自治县",5308,53
530826,"江城哈尼族彝族自治县",5308,53
530827,"孟连傣族拉祜族佤族自治县",5308,53
530828,"澜沧拉祜族自治县",5308,53
530829,"西盟佤族自治县",5308,53
530902,"临翔区",5309,53
530921,"凤庆县",5309,53
530922,"云县",5309,53
530923,"永德县",5309,53
530924,"镇康县",5309,53
530925,"双江拉祜族佤族布朗族傣族自治县",5309,53
530926,"耿马傣族佤族自治县",5309,53
530927,"沧源佤族自治县",5309,53
532301,"楚雄市",5323,53
532322,"双柏县",5323,53
532323,"牟定县",5323,53
532324,"南华县",5323,53
532325,"姚安县",5323,53
532326,"大姚县",5323,53
532327,"永仁县",5323,53
532328,"元谋县",5323,53
532329,"武定县",5323,53
532331,"禄丰县",5323,53
532501,"个旧市",5325,53
532502,"开远市",5325,53
532503,"蒙自市",5325,53
532504,"弥勒市",5325,53
532523,"屏边苗族自治县",5325,53
532524,"建水县",5325,53
532525,"石屏县",5325,53
532527,"泸西县",5325,53
532528,"元阳县",5325,53
532529,"红河县",5325,53
532530,"金平苗族瑶族傣族自治县",5325,53
532531,"绿春县",5325,53
532532,"河口瑶族自治县",5325,53
532601,"文山市",5326,53
532622,"砚山县",5326,53
532623,"西畴县",5326,53
532624,"麻栗坡县",5326,53
532625,"马关县",5326,53
532626,"丘北县",5326,53
532627,"广南县",5326,53
532628,"富宁县",5326,53
532801,"景洪市",5328,53
532822,"勐海县",5328,53
532823,"勐腊县",5328,53
532901,"大理市",5329,53
532922,"漾濞彝族自治县",5329,53
532923,"祥云县",5329,53
532924,"宾川县",5329,53
532925,"弥渡县",5329,53
532926,"南涧彝族自治县",5329,53
532927,"巍山彝族回族自治县",5329,53
532928,"永平县",5329,53
532929,"云龙县",5329,53
532930,"洱源县",5329,53
532931,"剑川县",5329,53
532932,"鹤庆县",5329,53
533102,"瑞丽市",5331,53
533103,"芒市",5331,53
533122,"梁河县",5331,53
533123,"盈江县",5331,53
533124,"陇川县",5331,53
533301,"泸水市",5333,53
533323,"福贡县",5333,53
533324,"贡山独龙族怒族自治县",5333,53
533325,"兰坪白族普米族自治县",5333,53
533401,"香格里拉市",5334,53
533422,"德钦县",5334,53
533423,"维西傈僳族自治县",5334,53
540102,"城关区",5401,54
540103,"堆龙德庆区",5401,54
540104,"达孜区",5401,54
540121,"林周县",5401,54
540122,"当雄县",5401,54
540123,"尼木县",5401,54
540124,"曲水县",5401,54
540127,"墨竹工卡县",5401,54
540171,"格尔木藏青工业园区",5401,54
540172,"拉萨经济技术开发区",5401,54
540173,"西藏文化旅游创意园区",5401,54
540174,"达孜工业园区",5401,54
540202,"桑珠孜区",5402,54
540221,"南木林县",5402,54
540222,"江孜县",5402,54
540223,"定日县",5402,54
540224,"萨迦县",5402,54
540225,"拉孜县",5402,54
540226,"昂仁县",5402,54
540227,"谢通门县",5402,54
540228,"白朗县",5402,54
540229,"仁布县",5402,54
540230,"康马县",5402,54
540231,"定结县",5402,54
540232,"仲巴县",5402,54
540233,"亚东县",5402,54
540234,"吉隆县",5402,54
540235,"聂拉木县",5402,54
540236,"萨嘎县",5402,54
540237,"岗巴县",5402,54
540302,"卡若区",5403,54
540321,"江达县",5403,54
540322,"贡觉县",5403,54
540323,"类乌齐县",5403,54
540324,"丁青县",5403,54
540325,"察雅县",5403,54
540326,"八宿县",5403,54
540327,"左贡县",5403,54
540328,"芒康县",5403,54
540329,"洛隆县",5403,54
540330,"边坝县",5403,54
540402,"巴宜区",5404,54
540421,"工布江达县",5404,54
540422,"米林县",5404,54
540423,"墨脱县",5404,54
540424,"波密县",5404,54
540425,"察隅县",5404,54
540426,"朗县",5404,54
540502,"乃东区",5405,54
540521,"扎囊县",5405,54
540522,"贡嘎县",5405,54
540523,"桑日县",5405,54
540524,"琼结县",5405,54
540525,"曲松县",5405,54
540526,"措美县",5405,54
540527,"洛扎县",5405,54
540528,"加查县",5405,54
540529,"隆子县",5405,54
540530,"错那县",5405,54
540531,"浪卡子县",5405,54
540602,"色尼区",5406,54
540621,"嘉黎县",5406,54
540622,"比如县",5406,54
540623,"聂荣县",5406,54
540624,"安多县",5406,54
540625,"申扎县",5406,54
540626,"索县",5406,54
540627,"班戈县",5406,54
540628,"巴青县",5406,54
540629,"尼玛县",5406,54
540630,"双湖县",5406,54
542521,"普兰县",5425,54
542522,"札达县",5425,54
542523,"噶尔县",5425,54
542524,"日土县",5425,54
542525,"革吉县",5425,54
542526,"改则县",5425,54
542527,"措勤县",5425,54
610102,"新城区",6101,61
610103,"碑林区",6101,61
610104,"莲湖区",6101,61
610111,"灞桥区",6101,61
610112,"未央区",6101,61
610113,"雁塔区",6101,61
610114,"阎良区",6101,61
610115,"临潼区",6101,61
610116,"长安区",6101,61
610117,"高陵区",6101,61
610118,"鄠邑区",6101,61
610122,"蓝田县",6101,61
610124,"周至县",6101,61
610202,"王益区",6102,61
610203,"印台区",6102,61
610204,"耀州区",6102,61
610222,"宜君县",6102,61
610302,"渭滨区",6103,61
610303,"金台区",6103,61
610304,"陈仓区",6103,61
610322,"凤翔县",6103,61
610323,"岐山县",6103,61
610324,"扶风县",6103,61
610326,"眉县",6103,61
610327,"陇县",6103,61
610328,"千阳县",6103,61
610329,"麟游县",6103,61
610330,"凤县",6103,61
610331,"太白县",6103,61
610402,"秦都区",6104,61
610403,"杨陵区",6104,61
610404,"渭城区",6104,61
610422,"三原县",6104,61
610423,"泾阳县",6104,61
610424,"乾县",6104,61
610425,"礼泉县",6104,61
610426,"永寿县",6104,61
610428,"长武县",6104,61
610429,"旬邑县",6104,61
610430,"淳化县",6104,61
610431,"武功县",6104,61
610481,"兴平市",6104,61
610482,"彬州市",6104,61
610502,"临渭区",6105,61
610503,"华州区",6105,61
610522,"潼关县",6105,61
610523,"大荔县",6105,61
610524,"合阳县",6105,61
610525,"澄城县",6105,61
610526,"蒲城县",6105,61
610527,"白水县",6105,61
610528,"富平县",6105,61
610581,"韩城市",6105,61
610582,"华阴市",6105,61
610602,"宝塔区",6106,61
610603,"安塞区",6106,61
610621,"延长县",6106,61
610622,"延川县",6106,61
610625,"志丹县",6106,61
610626,"吴起县",6106,61
610627,"甘泉县",6106,61
610628,"富县",6106,61
610629,"洛川县",6106,61
610630,"宜川县",6106,61
610631,"黄龙县",6106,61
610632,"黄陵县",6106,61
610681,"子长市",6106,61
610702,"汉台区",6107,61
610703,"南郑区",6107,61
610722,"城固县",6107,61
610723,"洋县",6107,61
610724,"西乡县",6107,61
610725,"勉县",6107,61
610726,"宁强县",6107,61
610727,"略阳县",6107,61
610728,"镇巴县",6107,61
610729,"留坝县",6107,61
610730,"佛坪县",6107,61
610802,"榆阳区",6108,61
610803,"横山区",6108,61
610822,"府谷县",6108,61
610824,"靖边县",6108,61
610825,"定边县",6108,61
610826,"绥德县",6108,61
610827,"米脂县",6108,61
610828,"佳县",6108,61
610829,"吴堡县",6108,61
610830,"清涧县",6108,61
610831,"子洲县",6108,61
610881,"神木市",6108,61
610902,"汉滨区",6109,61
610921,"汉阴县",6109,61
610922,"石泉县",6109,61
610923,"宁陕县",6109,61
610924,"紫阳县",6109,61
610925,"岚皋县",6109,61
610926,"平利县",6109,61
610927,"镇坪县",6109,61
610928,"旬阳县",6109,61
610929,"白河县",6109,61
611002,"商州区",6110,61
611021,"洛南县",6110,61
611022,"丹凤县",6110,61
611023,"商南县",6110,61
611024,"山阳县",6110,61
611025,"镇安县",6110,61
611026,"柞水县",6110,61
620102,"城关区",6201,62
620103,"七里河区",6201,62
620104,"西固区",6201,62
620105,"安宁区",6201,62
620111,"红古区",6201,62
620121,"永登县",6201,62
620122,"皋兰县",6201,62
620123,"榆中县",6201,62
620171,"兰州新区",6201,62
620201,"嘉峪关市",6202,62
620302,"金川区",6203,62
620321,"永昌县",6203,62
620402,"白银区",6204,62
620403,"平川区",6204,62
620421,"靖远县",6204,62
620422,"会宁县",6204,62
620423,"景泰县",6204,62
620502,"秦州区",6205,62
620503,"麦积区",6205,62
620521,"清水县",6205,62
620522,"秦安县",6205,62
620523,"甘谷县",6205,62
620524,"武山县",6205,62
620525,"张家川回族自治县",6205,62
620602,"凉州区",6206,62
620621,"民勤县",6206,62
620622,"古浪县",6206,62
620623,"天祝藏族自治县",6206,62
620702,"甘州区",6207,62
620721,"肃南裕固族自治县",6207,62
620722,"民乐县",6207,62
620723,"临泽县",6207,62
620724,"高台县",6207,62
620725,"山丹县",6207,62
620802,"崆峒区",6208,62
620821,"泾川县",6208,62
620822,"灵台县",6208,62
620823,"崇信县",6208,62
620825,"庄浪县",6208,62
620826,"静宁县",6208,62
620881,"华亭市",6208,62
620902,"肃州区",6209,62
620921,"金塔县",6209,62
620922,"瓜州县",6209,62
620923,"肃北蒙古族自治县",6209,62
620924,"阿克塞哈萨克族自治县",6209,62
620981,"玉门市",6209,62
620982,"敦煌市",6209,62
621002,"西峰区",6210,62
621021,"庆城县",6210,62
621022,"环县",6210,62
621023,"华池县",6210,62
621024,"合水县",6210,62
621025,"正宁县",6210,62
621026,"宁县",6210,62
621027,"镇原县",6210,62
621102,"安定区",6211,62
621121,"通渭县",6211,62
621122,"陇西县",6211,62
621123,"渭源县",6211,62
621124,"临洮县",6211,62
621125,"漳县",6211,62
621126,"岷县",6211,62
621202,"武都区",6212,62
621221,"成县",6212,62
621222,"文县",6212,62
621223,"宕昌县",6212,62
621224,"康县",6212,62
621225,"西和县",6212,62
621226,"礼县",6212,62
621227,"徽县",6212,62
621228,"两当县",6212,62
622901,"临夏市",6229,62
622921,"临夏县",6229,62
622922,"康乐县",6229,62
622923,"永靖县",6229,62
622924,"广河县",6229,62
622925,"和政县",6229,62
622926,"东乡族自治县",6229,62
622927,"积石山保安族东乡族撒拉族自治县",6229,62
623001,"合作市",6230,62
623021,"临潭县",6230,62
623022,"卓尼县",6230,62
623023,"舟曲县",6230,62
623024,"迭部县",6230,62
623025,"玛曲县",6230,62
623026,"碌曲县",6230,62
623027,"夏河县",6230,62
630102,"城东区",6301,63
630103,"城中区",6301,63
630104,"城西区",6301,63
630105,"城北区",6301,63
630106,"湟中区",6301,63
630121,"大通回族土族自治县",6301,63
630123,"湟源县",6301,63
630202,"乐都区",6302,63
630203,"平安区",6302,63
630222,"民和回族土族自治县",6302,63
630223,"互助土族自治县",6302,63
630224,"化隆回族自治县",6302,63
630225,"循化撒拉族自治县",6302,63
632221,"门源回族自治县",6322,63
632222,"祁连县",6322,63
632223,"海晏县",6322,63
632224,"刚察县",6322,63
632321,"同仁县",6323,63
632322,"尖扎县",6323,63
632323,"泽库县",6323,63
632324,"河南蒙古族自治县",6323,63
632521,"共和县",6325,63
632522,"同德县",6325,63
632523,"贵德县",6325,63
632524,"兴海县",6325,63
632525,"贵南县",6325,63
632621,"玛沁县",6326,63
632622,"班玛县",6326,63
632623,"甘德县",6326,63
632624,"达日县",6326,63
632625,"久治县",6326,63
632626,"玛多县",6326,63
632701,"玉树市",6327,63
632722,"杂多县",6327,63
632723,"称多县",6327,63
632724,"治多县",6327,63
632725,"囊谦县",6327,63
632726,"曲麻莱县",6327,63
632801,"格尔木市",6328,63
632802,"德令哈市",6328,63
632803,"茫崖市",6328,63
632821,"乌兰县",6328,63
